Academic Level,Degree,Faculty,Module,Module Units,Module Type,Prog Code,Prog Credits,Prog Descr,Prog Year,Year Credits
UGRD,BCom,EMS,FIL 251,10,Fundamental,7130063,416,Entrepreneurship,02,170
UGRD,BCom,EMS,FIL 251,10,Fundamental,7130064,394,Supply Chain Management,02,138
UGRD,BCom,EMS,FIL 251,10,Fundamental,7130065,383,Business Management,02,143
UGRD,BCom,EMS,FIL 251,10,Fundamental,7130161,389,Marketing Management,02,138
UGRD,BCom,EMS,FIL 251,10,Fundamental,7130172,422,Informatics,02,145
UGRD,BCom,EMS,FIL 251,10,Fundamental,7130202,485,Investment Management,02,181
UGRD,BCom,EMS,FIL 251,10,Fundamental,7130204,421,Financial Sciences,02,181
UGRD,BCom,EMS,FIL 251,10,Fundamental,7130206,418,Financial Management Sciences,02,178
UGRD,BCom,EMS,FIL 251,10,Fundamental,7130221,409,Economic and Management Sc,02,138
UGRD,BCom,EMS,FIL 251,10,Fundamental,7130281,398,Communication Management,02,122
UGRD,BCom,EMS,FIL 252,10,Elective,7130264,393,Statistics,02,130
UGRD,BCom,EMS,FIL 252,10,Fundamental,7130052,418,Economics,02,151
UGRD,BCom,EMS,FIL 252,10,Fundamental,7130092,376,Agribusiness Management,02,132
UGRD,BCom,EMS,FIL 252,10,Fundamental,7130144,388,Human Resource Management,02,120
UGRD,BCom,EMS,FIL 252,10,Fundamental,7130222,378,Economic and Management Sc,02,138
UGRD,BCom,EMS,FIL 252,10,Fundamental,7139923,452,BCom 4-year programme,02,130
UGRD,BCom,EMS,FRK 101,24,Core,7130042,445,Accounting Sciences,01,119
UGRD,BCom,EMS,FRK 101,24,Core,7130043,458,Accounting Sciences,01,127
UGRD,BCom,EMS,FRK 111,10,Core,7130011,419,Econometrics,01,153
UGRD,BCom,EMS,FRK 111,10,Core,7130012,416,Econometrics,01,133
UGRD,BCom,EMS,FRK 111,10,Core,7130051,419,Economics,01,137
UGRD,BCom,EMS,FRK 111,10,Core,7130052,418,Economics,01,137
UGRD,BCom,EMS,FRK 111,10,Core,7130062,394,Business Management,01,135
UGRD,BCom,EMS,FRK 111,10,Core,7130063,416,Entrepreneurship,01,115
UGRD,BCom,EMS,FRK 111,10,Core,7130064,394,Supply Chain Management,01,135
UGRD,BCom,EMS,FRK 111,10,Core,7130065,383,Business Management,01,120
UGRD,BCom,EMS,FRK 111,10,Core,7130067,424,Supply Chain Management,01,125
UGRD,BCom,EMS,FRK 111,10,Core,7130068,393,Business Management,01,120
UGRD,BCom,EMS,FRK 111,10,Core,7130092,376,Agribusiness Management,01,120
UGRD,BCom,EMS,FRK 111,10,Core,7130144,388,Human Resource Management,01,120
UGRD,BCom,EMS,FRK 111,10,Core,7130151,429,Law,01,146
UGRD,BCom,EMS,FRK 111,10,Core,7130152,417,Law,01,151
UGRD,BCom,EMS,FRK 111,10,Core,7130161,389,Marketing Management,01,125
UGRD,BCom,EMS,FRK 111,10,Core,7130162,378,Marketing Management,01,120
UGRD,BCom,EMS,FRK 111,10,Core,7130172,422,Informatics,01,161
UGRD,BCom,EMS,FRK 111,10,Core,7130173,435,Informatics,01,165
UGRD,BCom,EMS,FRK 111,10,Core,7130202,485,Investment Management,01,120
UGRD,BCom,EMS,FRK 111,10,Core,7130204,421,Financial Sciences,01,110
UGRD,BCom,EMS,FRK 111,10,Core,7130205,418,Investment Management,01,125
UGRD,BCom,EMS,FRK 111,10,Core,7130206,418,Financial Management Sciences,01,120
UGRD,BCom,EMS,FRK 111,10,Core,7130221,409,Economic and Management Sc,01,145
UGRD,BCom,EMS,FRK 111,10,Core,7130222,378,Economic and Management Sc,01,120
UGRD,BCom,EMS,FRK 111,10,Core,7130242,417,Tourism Management,01,125
UGRD,BCom,EMS,FRK 111,10,Core,7130261,402,Statistics,01,130
UGRD,BCom,EMS,FRK 111,10,Core,7130262,398,Statistics,01,125
UGRD,BCom,EMS,FRK 111,10,Core,7130264,393,Statistics,01,135
UGRD,BCom,EMS,FRK 111,10,Core,7130281,398,Communication Management,01,136
UGRD,BCom,EMS,FRK 111,10,Core,7139923,452,BCom 4-year programme,02,130
UGRD,BCom,EMS,FRK 121,12,Core,7130151,429,Law,01,146
UGRD,BCom,EMS,FRK 121,12,Core,7130152,417,Law,01,151
UGRD,BCom,EMS,FRK 121,12,Core,7130172,422,Informatics,01,161
UGRD,BCom,EMS,FRK 121,12,Core,7130173,435,Informatics,01,165
UGRD,BCom,EMS,FRK 121,12,Core,7130202,485,Investment Management,01,120
UGRD,BCom,EMS,FRK 121,12,Core,7130204,421,Financial Sciences,01,110
UGRD,BCom,EMS,FRK 121,12,Core,7130205,418,Investment Management,01,125
UGRD,BCom,EMS,FRK 121,12,Core,7130206,418,Financial Management Sciences,01,120
UGRD,BCom,EMS,FRK 121,12,Core,7130221,409,Economic and Management Sc,01,145
UGRD,BCom,EMS,FRK 121,12,Core,7130222,378,Economic and Management Sc,01,120
UGRD,BCom,EMS,FRK 121,12,Core,7130261,402,Statistics,01,130
UGRD,BCom,EMS,FRK 121,12,Core,7130262,398,Statistics,01,125
UGRD,BCom,EMS,FRK 121,12,Core,7130264,393,Statistics,01,135
UGRD,BCom,EMS,FRK 121,12,Core,7139923,452,BCom 4-year programme,02,130
UGRD,BCom,EMS,FRK 122,12,Core,7130011,419,Econometrics,01,153
UGRD,BCom,EMS,FRK 122,12,Core,7130012,416,Econometrics,01,133
UGRD,BCom,EMS,FRK 122,12,Core,7130051,419,Economics,01,137
UGRD,BCom,EMS,FRK 122,12,Core,7130052,418,Economics,01,137
UGRD,BCom,EMS,FRK 122,12,Core,7130062,394,Business Management,01,135
UGRD,BCom,EMS,FRK 122,12,Core,7130063,416,Entrepreneurship,01,115
UGRD,BCom,EMS,FRK 122,12,Core,7130064,394,Supply Chain Management,01,135
UGRD,BCom,EMS,FRK 122,12,Core,7130065,383,Business Management,01,120
UGRD,BCom,EMS,FRK 122,12,Core,7130067,424,Supply Chain Management,01,125
UGRD,BCom,EMS,FRK 122,12,Core,7130068,393,Business Management,01,120
UGRD,BCom,EMS,FRK 122,12,Core,7130092,376,Agribusiness Management,01,120
UGRD,BCom,EMS,FRK 122,12,Core,7130144,388,Human Resource Management,01,120
UGRD,BCom,EMS,FRK 122,12,Core,7130151,429,Law,01,146
UGRD,BCom,EMS,FRK 122,12,Core,7130152,417,Law,01,151
UGRD,BCom,EMS,FRK 122,12,Core,7130161,389,Marketing Management,01,125
UGRD,BCom,EMS,FRK 122,12,Core,7130162,378,Marketing Management,01,120
UGRD,BCom,EMS,FRK 122,12,Core,7130172,422,Informatics,01,161
UGRD,BCom,EMS,FRK 122,12,Core,7130173,435,Informatics,01,165
UGRD,BCom,EMS,FRK 122,12,Core,7130221,409,Economic and Management Sc,01,145
UGRD,BCom,EMS,FRK 122,12,Core,7130222,378,Economic and Management Sc,01,120
UGRD,BCom,EMS,FRK 122,12,Core,7130242,417,Tourism Management,01,125
UGRD,BCom,EMS,FRK 122,12,Core,7130261,402,Statistics,01,130
UGRD,BCom,EMS,FRK 122,12,Core,7130262,398,Statistics,01,125
UGRD,BCom,EMS,FRK 122,12,Core,7130264,393,Statistics,01,135
UGRD,BCom,EMS,FRK 122,12,Core,7130281,398,Communication Management,01,136
UGRD,BCom,EMS,FRK 122,12,Core,7139923,452,BCom 4-year programme,02,130
UGRD,BCom,EMS,FRK 133,8,Core,7139923,452,BCom 4-year programme,01,84
UGRD,BCom,EMS,FRK 143,8,Core,7139923,452,BCom 4-year programme,01,84
UGRD,BCom,EMS,FRK 201,32,Core,7130042,445,Accounting Sciences,02,166
UGRD,BCom,EMS,FRK 201,32,Core,7130043,458,Accounting Sciences,02,171
UGRD,BCom,EMS,FRK 211,16,Core,7130202,485,Investment Management,02,181
UGRD,BCom,EMS,FRK 211,16,Core,7130204,421,Financial Sciences,02,181
UGRD,BCom,EMS,FRK 211,16,Elective,7130151,429,Law,02,124
UGRD,BCom,EMS,FRK 211,16,Elective,7130172,422,Informatics,02,145
UGRD,BCom,EMS,FRK 211,16,Elective,7130221,409,Economic and Management Sc,02,138
UGRD,BCom,EMS,FRK 211,16,Elective,7130261,402,Statistics,02,136
UGRD,BCom,EMS,FRK 221,16,Core,7130202,485,Investment Management,02,181
UGRD,BCom,EMS,FRK 221,16,Core,7130204,421,Financial Sciences,02,181
UGRD,BCom,EMS,FRK 221,16,Elective,7130151,429,Law,02,124
UGRD,BCom,EMS,FRK 221,16,Elective,7130172,422,Informatics,02,145
UGRD,BCom,EMS,FRK 221,16,Elective,7130221,409,Economic and Management Sc,02,138
UGRD,BCom,EMS,FRK 221,16,Elective,7130261,402,Statistics,02,136
UGRD,BCom,EMS,FRK 300,40,Core,7130042,445,Accounting Sciences,FIN,160
UGRD,BCom,EMS,FRK 300,40,Core,7130043,458,Accounting Sciences,FIN,160
UGRD,BCom,EMS,FRK 311,20,Core,7130202,485,Investment Management,FIN,160
UGRD,BCom,EMS,FRK 311,20,Core,7130204,421,Financial Sciences,FIN,120
UGRD,BCom,EMS,FRK 311,20,Elective,7130151,429,Law,FIN,142
UGRD,BCom,EMS,FRK 311,20,Elective,7130172,422,Informatics,FIN,120
UGRD,BCom,EMS,FRK 311,20,Elective,7130221,409,Economic and Management Sc,FIN,120
UGRD,BCom,EMS,FRK 311,20,Elective,7130261,402,Statistics,FIN,130
UGRD,BCom,EMS,FRK 311,20,Elective,7130262,398,Statistics,FIN,135
UGRD,BCom,EMS,FRK 321,20,Core,7130202,485,Investment Management,FIN,160
UGRD,BCom,EMS,FRK 321,20,Core,7130204,421,Financial Sciences,FIN,120
UGRD,BCom,EMS,FRK 321,20,Elective,7130151,429,Law,FIN,142
UGRD,BCom,EMS,FRK 321,20,Elective,7130172,422,Informatics,FIN,120
UGRD,BCom,EMS,FRK 321,20,Elective,7130221,409,Economic and Management Sc,FIN,120
UGRD,BCom,EMS,FRK 321,20,Elective,7130261,402,Statistics,FIN,130
UGRD,BCom,EMS,FRK 321,20,Elective,7130262,398,Statistics,FIN,135
UGRD,BCom,EMS,GOA 200,14,Core,7130044,453,Accounting Sciences,02,152
UGRD,BCom,EMS,GOA 300,20,Core,7130044,453,Accounting Sciences,FIN,146
UGRD,BCom,EMS,HRC 220,10,Core,7130044,453,Accounting Sciences,02,152
UGRD,BCom,EMS,IAS 211,12,Elective,7130261,402,Statistics,02,136
UGRD,BCom,EMS,IAS 211,12,Elective,7130262,398,Statistics,02,141
UGRD,BCom,EMS,IAS 282,12,Elective,7130261,402,Statistics,02,136
UGRD,BCom,EMS,IAS 282,12,Elective,7130262,398,Statistics,02,141
UGRD,BCom,EMS,IAS 382,18,Elective,7130261,402,Statistics,FIN,130
UGRD,BCom,EMS,IAS 382,18,Elective,7130262,398,Statistics,FIN,135
UGRD,BCom,EMS,IAU 200,32,Core,7130206,418,Financial Management Sciences,02,178
UGRD,BCom,EMS,IAU 200,32,Elective,7130173,435,Informatics,02,147
UGRD,BCom,EMS,IAU 200,32,Elective,7130222,378,Economic and Management Sc,02,138
UGRD,BCom,EMS,IAU 300,40,Core,7130206,418,Financial Management Sciences,FIN,120
UGRD,BCom,EMS,IAU 300,40,Elective,7130173,435,Informatics,FIN,120
UGRD,BCom,EMS,IAU 300,40,Elective,7130222,378,Economic and Management Sc,FIN,120
UGRD,BCom,EMS,INF 112,10,Core,7130042,445,Accounting Sciences,01,119
UGRD,BCom,EMS,INF 112,10,Core,7130043,458,Accounting Sciences,01,127
UGRD,BCom,EMS,INF 112,10,Core,7130044,453,Accounting Sciences,01,155
UGRD,BCom,EMS,INF 112,10,Core,7130062,394,Business Management,01,135
UGRD,BCom,EMS,INF 112,10,Core,7130064,394,Supply Chain Management,01,135
UGRD,BCom,EMS,INF 112,10,Core,7130065,383,Business Management,01,120
UGRD,BCom,EMS,INF 112,10,Core,7130067,424,Supply Chain Management,01,125
UGRD,BCom,EMS,INF 112,10,Core,7130172,422,Informatics,01,161
UGRD,BCom,EMS,INF 112,10,Core,7130173,435,Informatics,01,165
UGRD,BCom,EMS,INF 112,10,Core,7130202,485,Investment Management,01,120
UGRD,BCom,EMS,INF 112,10,Core,7130204,421,Financial Sciences,01,110
UGRD,BCom,EMS,INF 112,10,Core,7130205,418,Investment Management,01,125
UGRD,BCom,EMS,INF 112,10,Core,7130206,418,Financial Management Sciences,01,120
UGRD,BCom,EMS,INF 112,10,Elective,7130221,409,Economic and Management Sc,01,145
UGRD,BCom,EMS,INF 112,10,Elective,7130222,378,Economic and Management Sc,01,120
UGRD,BCom,EMS,INF 112,10,Elective,7130261,402,Statistics,01,130
UGRD,BCom,EMS,INF 112,10,Elective,7130262,398,Statistics,01,125
UGRD,BCom,EMS,INF 112,10,Elective,7130264,393,Statistics,01,135
UGRD,BCom,EMS,INF 113,10,Core,7130172,422,Informatics,01,161
UGRD,BCom,EMS,INF 113,10,Core,7130173,435,Informatics,01,165
UGRD,BCom,EMS,INF 154,10,Core,7130011,419,Econometrics,01,153
UGRD,BCom,EMS,INF 154,10,Core,7130172,422,Informatics,01,161
UGRD,BCom,EMS,INF 154,10,Core,7130173,435,Informatics,01,165
UGRD,BCom,EMS,INF 154,10,Elective,7130261,402,Statistics,01,130
UGRD,BCom,EMS,INF 154,10,Elective,7130264,393,Statistics,01,135
UGRD,BCom,EMS,INF 164,10,Core,7130011,419,Econometrics,01,153
UGRD,BCom,EMS,INF 164,10,Core,7130172,422,Informatics,01,161
UGRD,BCom,EMS,INF 164,10,Core,7130173,435,Informatics,01,165
UGRD,BCom,EMS,INF 164,10,Elective,7130261,402,Statistics,01,130
UGRD,BCom,EMS,INF 164,10,Elective,7130264,393,Statistics,01,135
UGRD,BCom,EMS,INF 171,20,Core,7130172,422,Informatics,01,161
UGRD,BCom,EMS,INF 171,20,Core,7130173,435,Informatics,01,165
UGRD,BCom,EMS,INF 171,20,Core,7130204,421,Financial Sciences,01,110
UGRD,BCom,EMS,INF 171,20,Elective,7130261,402,Statistics,01,130
UGRD,BCom,EMS,INF 171,20,Elective,7130262,398,Statistics,01,125
UGRD,BCom,EMS,INF 171,20,Elective,7130264,393,Statistics,01,135
UGRD,BCom,EMS,INF 183,3,Core,7130012,416,Econometrics,01,133
UGRD,BCom,EMS,INF 183,3,Core,7130043,458,Accounting Sciences,01,127
UGRD,BCom,EMS,INF 183,3,Core,7130044,453,Accounting Sciences,01,155
UGRD,BCom,EMS,INF 183,3,Core,7130052,418,Economics,01,137
UGRD,BCom,EMS,INF 183,3,Core,7130067,424,Supply Chain Management,01,125
UGRD,BCom,EMS,INF 183,3,Core,7130068,393,Business Management,01,120
UGRD,BCom,EMS,INF 183,3,Core,7130092,376,Agribusiness Management,01,120
UGRD,BCom,EMS,INF 183,3,Core,7130144,388,Human Resource Management,01,120
UGRD,BCom,EMS,INF 183,3,Core,7130152,417,Law,01,151
UGRD,BCom,EMS,INF 183,3,Core,7130162,378,Marketing Management,01,120
UGRD,BCom,EMS,INF 183,3,Core,7130173,435,Informatics,01,165
UGRD,BCom,EMS,INF 183,3,Core,7130205,418,Investment Management,01,125
UGRD,BCom,EMS,INF 183,3,Core,7130206,418,Financial Management Sciences,01,120
UGRD,BCom,EMS,INF 183,3,Core,7130222,378,Economic and Management Sc,01,120
UGRD,BCom,EMS,INF 183,3,Core,7130262,398,Statistics,01,125
UGRD,BCom,EMS,INF 183,3,Core,7130264,393,Statistics,01,135
UGRD,BCom,EMS,INF 183,3,Core,7139923,452,BCom 4-year programme,02,130
UGRD,BCom,EMS,INF 214,14,Core,7130172,422,Informatics,02,145
UGRD,BCom,EMS,INF 214,14,Core,7130173,435,Informatics,02,147
UGRD,BCom,EMS,INF 214,14,Elective,7130221,409,Economic and Management Sc,02,138
UGRD,BCom,EMS,INF 214,14,Elective,7130261,402,Statistics,02,136
UGRD,BCom,EMS,INF 214,14,Elective,7130262,398,Statistics,02,141
UGRD,BCom,EMS,INF 214,14,Elective,7130264,393,Statistics,02,130
UGRD,BCom,EMS,INF 214,14,Elective,7139923,452,BCom 4-year programme,03,117
UGRD,BCom,EMS,INF 225,14,Core,7130172,422,Informatics,02,145
UGRD,BCom,EMS,INF 225,14,Core,7130173,435,Informatics,02,147
UGRD,BCom,EMS,INF 225,14,Elective,7130221,409,Economic and Management Sc,02,138
UGRD,BCom,EMS,INF 225,14,Elective,7130261,402,Statistics,02,136
UGRD,BCom,EMS,INF 225,14,Elective,7130262,398,Statistics,02,141
UGRD,BCom,EMS,INF 225,14,Elective,7130264,393,Statistics,02,130
UGRD,BCom,EMS,INF 225,14,Elective,7139923,452,BCom 4-year programme,03,117
UGRD,BCom,EMS,INF 261,7,Core,7130172,422,Informatics,02,145
UGRD,BCom,EMS,INF 261,7,Core,7130173,435,Informatics,02,147
UGRD,BCom,EMS,INF 261,7,Elective,7130221,409,Economic and Management Sc,02,138
UGRD,BCom,EMS,INF 261,7,Elective,7130261,402,Statistics,02,136
UGRD,BCom,EMS,INF 261,7,Elective,7130262,398,Statistics,02,141
UGRD,BCom,EMS,INF 261,7,Elective,7130264,393,Statistics,02,130
UGRD,BCom,EMS,INF 261,7,Elective,7139923,452,BCom 4-year programme,03,117
UGRD,BCom,EMS,INF 264,8,Core,7130012,416,Econometrics,02,149
UGRD,BCom,EMS,INF 264,8,Core,7130043,458,Accounting Sciences,02,171
UGRD,BCom,EMS,INF 264,8,Core,7130044,453,Accounting Sciences,02,152
UGRD,BCom,EMS,INF 264,8,Core,7130204,421,Financial Sciences,02,181
UGRD,BCom,EMS,INF 264,8,Core,7130205,418,Investment Management,02,157
UGRD,BCom,EMS,INF 264,8,Core,7130206,418,Financial Management Sciences,02,178
UGRD,BCom,EMS,INF 264,8,Elective,7130264,393,Statistics,02,130
UGRD,BCom,EMS,INF 271,14,Core,7130172,422,Informatics,02,145
UGRD,BCom,EMS,INF 271,14,Core,7130173,435,Informatics,02,147
UGRD,BCom,EMS,INF 271,14,Elective,7130261,402,Statistics,02,136
UGRD,BCom,EMS,INF 271,14,Elective,7130264,393,Statistics,02,130
UGRD,BCom,EMS,INF 272,14,Core,7130172,422,Informatics,02,145
UGRD,BCom,EMS,INF 272,14,Core,7130173,435,Informatics,02,147
UGRD,BCom,EMS,INF 272,14,Elective,7130261,402,Statistics,02,136
UGRD,BCom,EMS,INF 272,14,Elective,7130264,393,Statistics,02,130
UGRD,BCom,EMS,INF 281,3,Core,7130042,445,Accounting Sciences,02,166
UGRD,BCom,EMS,INF 281,3,Core,7130202,485,Investment Management,02,181
UGRD,BCom,EMS,INF 281,3,Elective,7130151,429,Law,02,124
UGRD,BCom,EMS,INF 281,3,Elective,7130172,422,Informatics,02,145
UGRD,BCom,EMS,INF 282,3,Core,7130204,421,Financial Sciences,02,181
UGRD,BCom,EMS,INF 282,3,Elective,7130221,409,Economic and Management Sc,02,138
UGRD,BCom,EMS,INF 282,3,Elective,7130261,402,Statistics,02,136
UGRD,BCom,EMS,INF 301,80,Core,7130172,422,Informatics,FIN,120
UGRD,BCom,EMS,INF 315,15,Core,7130172,422,Informatics,FIN,120
UGRD,BCom,EMS,INF 315,15,Core,7130173,435,Informatics,FIN,120
UGRD,BCom,EMS,INF 315,15,Elective,7130264,393,Statistics,FIN,130
UGRD,BCom,EMS,INF 324,15,Core,7130044,453,Accounting Sciences,FIN,146
UGRD,BCom,EMS,INF 324,15,Core,7130172,422,Informatics,FIN,120
UGRD,BCom,EMS,INF 324,15,Core,7130173,435,Informatics,FIN,120
UGRD,BCom,EMS,INF 324,15,Elective,7130264,393,Statistics,FIN,130
UGRD,BCom,EMS,INF 354,15,Core,7130172,422,Informatics,FIN,120
UGRD,BCom,EMS,INF 354,15,Core,7130173,435,Informatics,FIN,120
UGRD,BCom,EMS,INF 354,15,Elective,7130264,393,Statistics,FIN,130
UGRD,BCom,EMS,INF 370,35,Core,7130172,422,Informatics,FIN,120
UGRD,BCom,EMS,INF 370,35,Core,7130173,435,Informatics,FIN,120
UGRD,BCom,EMS,INF 370,35,Elective,7130264,393,Statistics,FIN,130
UGRD,BCom,EMS,IOK 211,16,Core,7130204,421,Financial Sciences,02,181
UGRD,BCom,EMS,IOK 211,16,Elective,7130172,422,Informatics,02,145
UGRD,BCom,EMS,IOK 221,16,Core,7130204,421,Financial Sciences,02,181
UGRD,BCom,EMS,IOK 221,16,Elective,7130172,422,Informatics,02,145
UGRD,BCom,EMS,IOK 311,20,Core,7130204,421,Financial Sciences,FIN,120
UGRD,BCom,EMS,IOK 311,20,Elective,7130172,422,Informatics,FIN,120
UGRD,BCom,EMS,IOK 311,20,Elective,7130221,409,Economic and Management Sc,FIN,120
UGRD,BCom,EMS,IOK 321,20,Core,7130204,421,Financial Sciences,FIN,120
UGRD,BCom,EMS,IOK 321,20,Elective,7130172,422,Informatics,FIN,120
UGRD,BCom,EMS,IOK 321,20,Elective,7130221,409,Economic and Management Sc,FIN,120
UGRD,BCom,EMS,ISR 310,10,Core,7130151,429,Law,FIN,142
UGRD,BCom,EMS,ISR 310,10,Core,7130152,417,Law,FIN,142
UGRD,BCom,EMS,IVM 200,32,Elective,7130264,393,Statistics,02,130
UGRD,BCom,EMS,IVM 210,16,Core,7130205,418,Investment Management,02,157
UGRD,BCom,EMS,IVM 220,16,Core,7130205,418,Investment Management,02,157
UGRD,BCom,EMS,IVM 300,40,Elective,7130264,393,Statistics,FIN,130
UGRD,BCom,EMS,IVM 310,20,Core,7130205,418,Investment Management,FIN,157
UGRD,BCom,EMS,IVM 320,20,Core,7130205,418,Investment Management,FIN,157
UGRD,BCom,EMS,JCP 201,8,Core,7130173,435,Informatics,02,147
UGRD,BCom,EMS,JCP 202,8,Core,7130172,422,Informatics,FIN,120
UGRD,BCom,EMS,JUR 110,15,Fundamental,7130151,429,Law,01,146
UGRD,BCom,EMS,JUR 110,15,Fundamental,7130152,417,Law,01,151
UGRD,BCom,EMS,JUR 120,15,Fundamental,7130151,429,Law,01,146
UGRD,BCom,EMS,JUR 120,15,Fundamental,7130152,417,Law,01,151
UGRD,BCom,EMS,KOB 181,5,Core,7130064,394,Supply Chain Management,01,135
UGRD,BCom,EMS,KOB 182,5,Core,7130068,393,Business Management,01,120
UGRD,BCom,EMS,KOB 182,5,Core,7130092,376,Agribusiness Management,01,120
UGRD,BCom,EMS,KOB 182,5,Core,7130144,388,Human Resource Management,01,120
UGRD,BCom,EMS,KOB 182,5,Core,7130162,378,Marketing Management,01,120
UGRD,BCom,EMS,KOB 182,5,Core,7130222,378,Economic and Management Sc,01,120
UGRD,BCom,EMS,KOB 182,5,Core,7139923,452,BCom 4-year programme,02,130
UGRD,BCom,EMS,KOB 184,5,Core,7130206,418,Financial Management Sciences,01,120
UGRD,BCom,EMS,KOB 210,16,Core,7130281,398,Communication Management,02,122
UGRD,BCom,EMS,KOB 210,16,Elective,7130172,422,Informatics,02,145
UGRD,BCom,EMS,KOB 220,16,Core,7130281,398,Communication Management,02,122
UGRD,BCom,EMS,KOB 220,16,Elective,7130172,422,Informatics,02,145
UGRD,BCom,EMS,KOB 281,5,Core,7130012,416,Econometrics,02,149
UGRD,BCom,EMS,KOB 281,5,Core,7130052,418,Economics,02,151
UGRD,BCom,EMS,KOB 281,5,Core,7130065,383,Business Management,02,143
UGRD,BCom,EMS,KOB 281,5,Core,7130067,424,Supply Chain Management,02,159
UGRD,BCom,EMS,KOB 281,5,Core,7130264,393,Statistics,02,130
UGRD,BCom,EMS,KOB 281,5,Core,7139923,452,BCom 4-year programme,03,117
UGRD,BCom,EMS,KOB 282,5,Core,7130051,419,Economics,02,146
UGRD,BCom,EMS,KOB 282,5,Core,7130262,398,Statistics,02,141
UGRD,BCom,EMS,KOB 283,5,Core,7130042,445,Accounting Sciences,02,166
UGRD,BCom,EMS,KOB 283,5,Core,7130043,458,Accounting Sciences,02,171
UGRD,BCom,EMS,KOB 310,20,Core,7130281,398,Communication Management,FIN,120
UGRD,BCom,EMS,KOB 310,20,Elective,7130172,422,Informatics,FIN,120
UGRD,BCom,EMS,KOB 320,20,Core,7130281,398,Communication Management,FIN,120
UGRD,BCom,EMS,KOB 320,20,Elective,7130172,422,Informatics,FIN,120
UGRD,BCom,EMS,KOB 356,20,Core,7130281,398,Communication Management,FIN,120
UGRD,BCom,EMS,KRG 110,10,Core,7130042,445,Accounting Sciences,01,119
UGRD,BCom,EMS,KRG 110,10,Core,7130043,458,Accounting Sciences,01,127
UGRD,BCom,EMS,KRG 110,10,Core,7130202,485,Investment Management,01,120
UGRD,BCom,EMS,KRG 110,10,Core,7130205,418,Investment Management,01,125
UGRD,BCom,EMS,KRG 110,10,Core,7130221,409,Economic and Management Sc,01,145
UGRD,BCom,EMS,KRG 110,10,Elective,7130222,378,Economic and Management Sc,01,120
UGRD,BCom,EMS,KRG 120,10,Core,7130042,445,Accounting Sciences,01,119
UGRD,BCom,EMS,KRG 120,10,Core,7130043,458,Accounting Sciences,01,127
UGRD,BCom,EMS,KRG 120,10,Core,7130202,485,Investment Management,01,120
UGRD,BCom,EMS,KRG 120,10,Core,7130221,409,Economic and Management Sc,01,145
UGRD,BCom,EMS,KRG 120,10,Elective,7130222,378,Economic and Management Sc,01,120
UGRD,BCom,EMS,KRG 200,24,Core,7130042,445,Accounting Sciences,02,166
UGRD,BCom,EMS,KRG 200,24,Core,7130043,458,Accounting Sciences,02,171
UGRD,BCom,EMS,KRG 201,24,Core,7130044,453,Accounting Sciences,02,152
UGRD,BCom,EMS,KTH 220,15,Core,7130151,429,Law,02,124
UGRD,BCom,EMS,KTH 220,15,Core,7130152,417,Law,02,124
UGRD,BCom,EMS,KTR 211,15,Core,7130151,429,Law,02,124
UGRD,BCom,EMS,KTR 211,15,Core,7130152,417,Law,02,124
UGRD,BCom,EMS,LEK 210,14,Core,7130092,376,Agribusiness Management,02,132
UGRD,BCom,EMS,LEK 210,14,Elective,7130261,402,Statistics,02,136
UGRD,BCom,EMS,LEK 210,14,Elective,7130262,398,Statistics,02,141
UGRD,BCom,EMS,LEK 210,14,Elective,7130264,393,Statistics,02,130
UGRD,BCom,EMS,LEK 220,12,Core,7130092,376,Agribusiness Management,02,132
UGRD,BCom,EMS,LEK 220,12,Elective,7130261,402,Statistics,02,136
UGRD,BCom,EMS,LEK 220,12,Elective,7130262,398,Statistics,02,141
UGRD,BCom,EMS,LEK 220,12,Elective,7130264,393,Statistics,02,130
UGRD,BCom,EMS,LEK 310,16,Core,7130092,376,Agribusiness Management,FIN,124
UGRD,BCom,EMS,LEK 310,16,Elective,7130261,402,Statistics,FIN,130
UGRD,BCom,EMS,LEK 310,16,Elective,7130262,398,Statistics,FIN,135
UGRD,BCom,EMS,LEK 310,16,Elective,7130264,393,Statistics,FIN,130
UGRD,BCom,EMS,LEK 315,16,Elective,7130092,376,Agribusiness Management,FIN,124
UGRD,BCom,EMS,LEK 320,20,Core,7130092,376,Agribusiness Management,FIN,124
UGRD,BCom,EMS,LEK 320,20,Elective,7130261,402,Statistics,FIN,130
UGRD,BCom,EMS,LEK 320,20,Elective,7130262,398,Statistics,FIN,135
