"faculty_code","source_faculty_code","programme_code","programme_name","year_level_raw","year_level_sort","module_code","module_name","module_type","module_units","source_file","last_verified","notes"
"EBIT","EBIT","12130004","Mechanical Engineering","02","2","MOW 217","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130004","Mechanical Engineering","02","2","MOW 227","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130004","Mechanical Engineering","02","2","MPR 213","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130004","Mechanical Engineering","02","2","MSD 210","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130004","Mechanical Engineering","02","2","MTX 221","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130004","Mechanical Engineering","02","2","WTW 238","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130004","Mechanical Engineering","02","2","WTW 256","","Core","8","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130004","Mechanical Engineering","02","2","WTW 258","","Core","8","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130004","Mechanical Engineering","02","2","WTW 263","","Core","8","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130004","Mechanical Engineering","03","3","BSS 310","","Core","8","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130004","Mechanical Engineering","03","3","EIR 221","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130004","Mechanical Engineering","03","3","MIA 320","","Core","8","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130004","Mechanical Engineering","03","3","MKM 321","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130004","Mechanical Engineering","03","3","MOW 312","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130004","Mechanical Engineering","03","3","MOW 323","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130004","Mechanical Engineering","03","3","MPY 315","","Core","1","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130004","Mechanical Engineering","03","3","MSY 310","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130004","Mechanical Engineering","03","3","MTV 310","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130004","Mechanical Engineering","03","3","MTX 311","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130004","Mechanical Engineering","03","3","MVR 320","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130004","Mechanical Engineering","FIN","4","IPI 410","","Core","8","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130004","Mechanical Engineering","FIN","4","MBB 410","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130004","Mechanical Engineering","FIN","4","MHM 420","","Elective","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130004","Mechanical Engineering","FIN","4","MII 420","","Elective","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130004","Mechanical Engineering","FIN","4","MKI 420","","Elective","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130004","Mechanical Engineering","FIN","4","MKM 411","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130004","Mechanical Engineering","FIN","4","MLV 420","","Elective","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130004","Mechanical Engineering","FIN","4","MOO 420","","Elective","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130004","Mechanical Engineering","FIN","4","MOX 410","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130004","Mechanical Engineering","FIN","4","MPY 415","","Core","1","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130004","Mechanical Engineering","FIN","4","MRN 412","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130004","Mechanical Engineering","FIN","4","MRN 422","","Core","24","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130004","Mechanical Engineering","FIN","4","MTV 410","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130004","Mechanical Engineering","FIN","4","MTV 420","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130004","Mechanical Engineering","FIN","4","MVE 420","","Elective","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130005","Metallurgical Engineering","01","1","CHM 171","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130005","Metallurgical Engineering","01","1","EBN 122","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130005","Metallurgical Engineering","01","1","FSK 176","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130005","Metallurgical Engineering","01","1","JSU 110","","Core","8","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130005","Metallurgical Engineering","01","1","JSU 120","","Core","8","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130005","Metallurgical Engineering","01","1","MGC 110","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130005","Metallurgical Engineering","01","1","NMC 113","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130005","Metallurgical Engineering","01","1","SWK 122","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130005","Metallurgical Engineering","01","1","UPO 112","","Fundamental","0","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130005","Metallurgical Engineering","01","1","WTW 158","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130005","Metallurgical Engineering","01","1","WTW 164","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130005","Metallurgical Engineering","01","1","WWP 121","","Core","1","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130005","Metallurgical Engineering","02","2","BES 220","","Core","8","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130005","Metallurgical Engineering","02","2","EIR 221","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130005","Metallurgical Engineering","02","2","GMI 210","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130005","Metallurgical Engineering","02","2","JCP 203","","Core","8","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130005","Metallurgical Engineering","02","2","MPR 213","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130005","Metallurgical Engineering","02","2","MSD 210","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130005","Metallurgical Engineering","02","2","NJJ 210","","Core","8","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130005","Metallurgical Engineering","02","2","NMC 223","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130005","Metallurgical Engineering","02","2","NPT 220","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130005","Metallurgical Engineering","02","2","NTC 210","","Core","8","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130005","Metallurgical Engineering","02","2","WTW 238","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130005","Metallurgical Engineering","02","2","WTW 256","","Core","8","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130005","Metallurgical Engineering","02","2","WTW 258","","Core","8","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130005","Metallurgical Engineering","02","2","WTW 263","","Core","8","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130005","Metallurgical Engineering","03","3","BSS 310","","Core","8","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130005","Metallurgical Engineering","03","3","MIA 320","","Core","8","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130005","Metallurgical Engineering","03","3","NHM 322","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130005","Metallurgical Engineering","03","3","NMC 313","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130005","Metallurgical Engineering","03","3","NMM 320","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130005","Metallurgical Engineering","03","3","NMP 310","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130005","Metallurgical Engineering","03","3","NPB 312","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130005","Metallurgical Engineering","03","3","NPM 321","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130005","Metallurgical Engineering","03","3","NPY 316","","Core","1","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"EBIT","EBIT","12130005","Metallurgical Engineering","03","3","NTV 310","","Core","8","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
